0.0029976	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0028134	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.00084966	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0025186	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0023277	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0026274	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0017651	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.00095698	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0014428	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0012197	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0031022	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0015922	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0019158	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0033038	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0010248	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.001673	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0021251	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.00057738	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0013997	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.001156	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.00048555	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.00065562	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.000954	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0013807	0.0004	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.027581	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.012505	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.026557	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.021118	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.026796	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.015066	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0047832	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.020463	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.00375	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.012894	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0052434	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.016746	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023868	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023324	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024922	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024543	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024186	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.026945	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.01715	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0017258	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.012432	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0049846	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0015603	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0098663	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.017643	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.005567	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.01566	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0023036	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024878	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0076304	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.011442	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023896	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024563	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.027914	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.00063681	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.025971	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.021638	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.010469	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.012155	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0083457	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.027054	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0014815	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023234	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.027517	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023465	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.011513	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0064256	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.021046	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.025026	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.02337	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.025739	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.017158	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0018153	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.014228	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.024309	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0085918	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.011448	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0012653	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.019103	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.00084943	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.012119	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0057076	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.021476	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0092663	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.021495	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.01468	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.02089	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0077154	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0034791	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.02414	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.016584	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023908	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.015216	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.017675	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0097892	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.016915	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.010455	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.00073002	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0024726	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.010371	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.00081537	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023913	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.025253	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.023334	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0096623	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.01424	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.018631	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.017329	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0088486	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.010572	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0095852	0.0008	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0061817	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0059192	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0030176	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0087295	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0067692	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0017775	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0055195	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.01004	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.010268	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0096119	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0014489	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013679	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0061395	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.012802	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.012817	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0074636	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0063036	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0065646	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0018604	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.011184	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0086813	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0066123	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.00087317	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0083931	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0029628	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013897	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.00203	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.006758	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0073618	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0028432	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013144	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013851	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.001026	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.011711	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013866	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.010579	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0021191	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.008738	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0060225	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.010924	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0071855	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.011865	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0055379	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0088065	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013069	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0032975	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.012055	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0059155	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.013557	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0041063	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0051255	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.011592	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0019243	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.012404	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0082165	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0053866	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0022424	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.010933	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0074381	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0035959	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0057202	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0081129	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0021642	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0092473	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0099703	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.007154	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.006433	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0013418	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.010314	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.004976	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0034595	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0031548	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0077226	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0086961	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.01013	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0015606	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0063643	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
0.0004	0.0004	0.0056463	0.001	0.0002	0.0003	0.0006	0.0001	0.0005	0.02	0.0003
