0.26548	0.15	0.5	0.05
0.24707	0.15	0.5	0.05
0.19105	0.15	0.5	0.05
0.22606	0.15	0.5	0.05
0.25661	0.15	0.5	0.05
0.2579	0.15	0.5	0.05
0.27088	0.15	0.5	0.05
0.18914	0.15	0.5	0.05
0.21183	0.15	0.5	0.05
0.21146	0.15	0.5	0.05
0.2943	0.15	0.5	0.05
0.20817	0.15	0.5	0.05
0.18667	0.15	0.5	0.05
0.20155	0.15	0.5	0.05
0.26544	0.15	0.5	0.05
0.24901	0.15	0.5	0.05
0.19514	0.15	0.5	0.05
0.26585	0.15	0.5	0.05
0.19088	0.15	0.5	0.05
0.29881	0.15	0.5	0.05
0.24791	0.15	0.5	0.05
0.22022	0.15	0.5	0.05
0.29503	0.15	0.5	0.05
0.26292	0.15	0.5	0.05
0.19826	0.15	0.5	0.05
0.20271	0.15	0.5	0.05
0.23018	0.15	0.5	0.05
0.2689	0.15	0.5	0.05
0.27423	0.15	0.5	0.05
0.23266	0.15	0.5	0.05
0.28474	0.15	0.5	0.05
0.23064	0.15	0.5	0.05
0.2834	0.15	0.5	0.05
0.221	0.15	0.5	0.05
0.27103	0.15	0.5	0.05
0.19765	0.15	0.5	0.05
0.2091	0.15	0.5	0.05
0.19901	0.15	0.5	0.05
0.23212	0.15	0.5	0.05
0.25556	0.15	0.5	0.05
0.24181	0.15	0.5	0.05
0.20442	0.15	0.5	0.05
0.19224	0.15	0.5	0.05
0.25489	0.15	0.5	0.05
0.21522	0.15	0.5	0.05
0.27902	0.15	0.5	0.05
0.26162	0.15	0.5	0.05
0.2576	0.15	0.5	0.05
0.24458	0.15	0.5	0.05
0.2121	0.15	0.5	0.05
0.2377	0.15	0.5	0.05
0.19616	0.15	0.5	0.05
0.29728	0.15	0.5	0.05
0.28258	0.15	0.5	0.05
0.26525	0.15	0.5	0.05
0.22323	0.15	0.5	0.05
0.20776	0.15	0.5	0.05
0.27784	0.15	0.5	0.05
0.26404	0.15	0.5	0.05
0.23421	0.15	0.5	0.05
0.27119	0.15	0.5	0.05
0.1957	0.15	0.5	0.05
0.18431	0.15	0.5	0.05
0.28579	0.15	0.5	0.05
0.20575	0.15	0.5	0.05
0.23155	0.15	0.5	0.05
0.2213	0.15	0.5	0.05
0.25315	0.15	0.5	0.05
0.24898	0.15	0.5	0.05
0.18831	0.15	0.5	0.05
0.26249	0.15	0.5	0.05
0.26982	0.15	0.5	0.05
0.19216	0.15	0.5	0.05
0.29757	0.15	0.5	0.05
0.22648	0.15	0.5	0.05
0.29143	0.15	0.5	0.05
0.19945	0.15	0.5	0.05
0.21342	0.15	0.5	0.05
0.29158	0.15	0.5	0.05
0.29453	0.15	0.5	0.05
0.27904	0.15	0.5	0.05
0.18969	0.15	0.5	0.05
0.22337	0.15	0.5	0.05
0.25405	0.15	0.5	0.05
0.28191	0.15	0.5	0.05
0.2381	0.15	0.5	0.05
0.24462	0.15	0.5	0.05
0.23085	0.15	0.5	0.05
0.26383	0.15	0.5	0.05
0.2431	0.15	0.5	0.05
0.27909	0.15	0.5	0.05
0.18472	0.15	0.5	0.05
0.21541	0.15	0.5	0.05
0.19804	0.15	0.5	0.05
0.23545	0.15	0.5	0.05
0.25477	0.15	0.5	0.05
0.25936	0.15	0.5	0.05
0.19598	0.15	0.5	0.05
0.29813	0.15	0.5	0.05
0.19682	0.15	0.5	0.05
0.28785	0.15	0.5	0.05
0.2983	0.15	0.5	0.05
0.24524	0.15	0.5	0.05
0.19818	0.15	0.5	0.05
0.22424	0.15	0.5	0.05
0.2814	0.15	0.5	0.05
0.21966	0.15	0.5	0.05
0.24906	0.15	0.5	0.05
0.20193	0.15	0.5	0.05
0.21947	0.15	0.5	0.05
0.27702	0.15	0.5	0.05
0.21226	0.15	0.5	0.05
0.22005	0.15	0.5	0.05
0.29876	0.15	0.5	0.05
0.24782	0.15	0.5	0.05
0.2461	0.15	0.5	0.05
0.19679	0.15	0.5	0.05
0.18416	0.15	0.5	0.05
0.29874	0.15	0.5	0.05
0.28149	0.15	0.5	0.05
0.29712	0.15	0.5	0.05
0.24641	0.15	0.5	0.05
0.21183	0.15	0.5	0.05
0.21603	0.15	0.5	0.05
0.18654	0.15	0.5	0.05
0.21433	0.15	0.5	0.05
0.19261	0.15	0.5	0.05
0.27623	0.15	0.5	0.05
0.1872	0.15	0.5	0.05
0.20627	0.15	0.5	0.05
0.23223	0.15	0.5	0.05
0.22101	0.15	0.5	0.05
0.28455	0.15	0.5	0.05
0.25145	0.15	0.5	0.05
0.23526	0.15	0.5	0.05
0.29879	0.15	0.5	0.05
0.21481	0.15	0.5	0.05
0.29139	0.15	0.5	0.05
0.24097	0.15	0.5	0.05
0.24883	0.15	0.5	0.05
0.25955	0.15	0.5	0.05
0.22033	0.15	0.5	0.05
0.22529	0.15	0.5	0.05
0.28955	0.15	0.5	0.05
0.27243	0.15	0.5	0.05
0.18886	0.15	0.5	0.05
0.22068	0.15	0.5	0.05
0.29754	0.15	0.5	0.05
0.26296	0.15	0.5	0.05
0.19617	0.15	0.5	0.05
0.28313	0.15	0.5	0.05
0.225	0.19806	0.5	0.05
0.225	0.15934	0.5	0.05
0.225	0.15309	0.5	0.05
0.225	0.1716	0.5	0.05
0.225	0.1431	0.5	0.05
0.225	0.18052	0.5	0.05
0.225	0.13135	0.5	0.05
0.225	0.13143	0.5	0.05
0.225	0.14753	0.5	0.05
0.225	0.18499	0.5	0.05
0.225	0.13057	0.5	0.05
0.225	0.12971	0.5	0.05
0.225	0.19965	0.5	0.05
0.225	0.13391	0.5	0.05
0.225	0.12149	0.5	0.05
0.225	0.21748	0.5	0.05
0.225	0.18101	0.5	0.05
0.225	0.16557	0.5	0.05
0.225	0.12525	0.5	0.05
0.225	0.22165	0.5	0.05
0.225	0.12496	0.5	0.05
0.225	0.11386	0.5	0.05
0.225	0.12979	0.5	0.05
0.225	0.15828	0.5	0.05
0.225	0.20852	0.5	0.05
0.225	0.11248	0.5	0.05
0.225	0.13607	0.5	0.05
0.225	0.13268	0.5	0.05
0.225	0.13097	0.5	0.05
0.225	0.1131	0.5	0.05
0.225	0.12902	0.5	0.05
0.225	0.19711	0.5	0.05
0.225	0.14272	0.5	0.05
0.225	0.21638	0.5	0.05
0.225	0.17258	0.5	0.05
0.225	0.17576	0.5	0.05
0.225	0.14474	0.5	0.05
0.225	0.21919	0.5	0.05
0.225	0.16535	0.5	0.05
0.225	0.14164	0.5	0.05
0.225	0.12023	0.5	0.05
0.225	0.15735	0.5	0.05
0.225	0.19098	0.5	0.05
0.225	0.11358	0.5	0.05
0.225	0.18242	0.5	0.05
0.225	0.10882	0.5	0.05
0.225	0.1387	0.5	0.05
0.225	0.13234	0.5	0.05
0.225	0.20258	0.5	0.05
0.225	0.19485	0.5	0.05
0.225	0.11028	0.5	0.05
0.225	0.11869	0.5	0.05
0.225	0.11388	0.5	0.05
0.225	0.19882	0.5	0.05
0.225	0.21835	0.5	0.05
0.225	0.13288	0.5	0.05
0.225	0.20944	0.5	0.05
0.225	0.19208	0.5	0.05
0.225	0.1615	0.5	0.05
0.225	0.1308	0.5	0.05
0.225	0.21787	0.5	0.05
0.225	0.11342	0.5	0.05
0.225	0.11114	0.5	0.05
0.225	0.21082	0.5	0.05
0.225	0.17723	0.5	0.05
0.225	0.12386	0.5	0.05
0.225	0.182	0.5	0.05
0.225	0.10868	0.5	0.05
0.225	0.19998	0.5	0.05
0.225	0.10887	0.5	0.05
0.225	0.14775	0.5	0.05
0.225	0.2132	0.5	0.05
0.225	0.13941	0.5	0.05
0.225	0.12511	0.5	0.05
0.225	0.11177	0.5	0.05
0.225	0.10951	0.5	0.05
0.225	0.12291	0.5	0.05
0.225	0.15296	0.5	0.05
0.225	0.18233	0.5	0.05
0.225	0.17965	0.5	0.05
0.225	0.17047	0.5	0.05
0.225	0.11674	0.5	0.05
0.225	0.18234	0.5	0.05
0.225	0.20737	0.5	0.05
0.225	0.19821	0.5	0.05
0.225	0.13552	0.5	0.05
0.225	0.12621	0.5	0.05
0.225	0.13188	0.5	0.05
0.225	0.21901	0.5	0.05
0.225	0.13518	0.5	0.05
0.225	0.16073	0.5	0.05
0.225	0.2002	0.5	0.05
0.225	0.13622	0.5	0.05
0.225	0.22333	0.5	0.05
0.225	0.14004	0.5	0.05
0.225	0.12898	0.5	0.05
0.225	0.19955	0.5	0.05
0.225	0.19598	0.5	0.05
0.225	0.13726	0.5	0.05
0.225	0.12461	0.5	0.05
0.225	0.16884	0.5	0.05
0.225	0.14789	0.5	0.05
0.225	0.16957	0.5	0.05
0.225	0.21571	0.5	0.05
0.225	0.13097	0.5	0.05
0.225	0.14038	0.5	0.05
0.225	0.16613	0.5	0.05
0.225	0.17167	0.5	0.05
0.225	0.10974	0.5	0.05
0.225	0.14366	0.5	0.05
0.225	0.15385	0.5	0.05
0.225	0.16482	0.5	0.05
0.225	0.17404	0.5	0.05
0.225	0.19015	0.5	0.05
0.225	0.16808	0.5	0.05
0.225	0.16197	0.5	0.05
0.225	0.17283	0.5	0.05
0.225	0.19984	0.5	0.05
0.225	0.1612	0.5	0.05
0.225	0.21022	0.5	0.05
0.225	0.17641	0.5	0.05
0.225	0.22391	0.5	0.05
0.225	0.17375	0.5	0.05
0.225	0.1575	0.5	0.05
0.225	0.12635	0.5	0.05
0.225	0.20793	0.5	0.05
0.225	0.21697	0.5	0.05
0.225	0.12942	0.5	0.05
0.225	0.16806	0.5	0.05
0.225	0.13176	0.5	0.05
0.225	0.20995	0.5	0.05
0.225	0.13568	0.5	0.05
0.225	0.12027	0.5	0.05
0.225	0.11799	0.5	0.05
0.225	0.14331	0.5	0.05
0.225	0.21637	0.5	0.05
0.225	0.21244	0.5	0.05
0.225	0.11816	0.5	0.05
0.225	0.16492	0.5	0.05
0.225	0.20948	0.5	0.05
0.225	0.11875	0.5	0.05
0.225	0.13435	0.5	0.05
0.225	0.20637	0.5	0.05
0.225	0.19559	0.5	0.05
0.225	0.11624	0.5	0.05
0.225	0.14217	0.5	0.05
0.225	0.14015	0.5	0.05
0.225	0.17069	0.5	0.05
0.225	0.1276	0.5	0.05
0.225	0.2173	0.5	0.05
0.225	0.11082	0.5	0.05
0.225	0.15126	0.5	0.05
0.225	0.15423	0.5	0.05
0.225	0.20053	0.5	0.05
0.225	0.13287	0.5	0.05
0.225	0.13215	0.5	0.05
0.225	0.11772	0.5	0.05
0.225	0.1784	0.5	0.05
0.225	0.14871	0.5	0.05
0.225	0.17882	0.5	0.05
0.225	0.11102	0.5	0.05
0.225	0.13488	0.5	0.05
0.225	0.14548	0.5	0.05
0.225	0.15663	0.5	0.05
0.225	0.17942	0.5	0.05
0.225	0.20247	0.5	0.05
0.225	0.14382	0.5	0.05
0.225	0.16796	0.5	0.05
0.225	0.17996	0.5	0.05
0.225	0.19389	0.5	0.05
0.225	0.1544	0.5	0.05
0.225	0.17057	0.5	0.05
0.225	0.1675	0.5	0.05
0.225	0.16817	0.5	0.05
0.225	0.19659	0.5	0.05
0.225	0.22416	0.5	0.05
0.225	0.19078	0.5	0.05
0.225	0.17997	0.5	0.05
0.225	0.14341	0.5	0.05
0.225	0.18121	0.5	0.05
0.225	0.15989	0.5	0.05
0.225	0.21587	0.5	0.05
0.225	0.151	0.5	0.05
0.225	0.17669	0.5	0.05
0.225	0.12533	0.5	0.05
0.225	0.11307	0.5	0.05
0.225	0.18585	0.5	0.05
0.225	0.12686	0.5	0.05
0.225	0.15969	0.5	0.05
0.225	0.20515	0.5	0.05
0.225	0.1932	0.5	0.05
0.225	0.20235	0.5	0.05
0.225	0.14317	0.5	0.05
0.225	0.1795	0.5	0.05
0.225	0.17829	0.5	0.05
0.225	0.11632	0.5	0.05
0.225	0.19873	0.5	0.05
0.225	0.16517	0.5	0.05
0.225	0.21745	0.5	0.05
0.225	0.16187	0.5	0.05
0.225	0.16847	0.5	0.05
0.225	0.1343	0.5	0.05
0.225	0.11424	0.5	0.05
0.225	0.14924	0.5	0.05
0.225	0.11224	0.5	0.05
0.225	0.21189	0.5	0.05
0.225	0.12122	0.5	0.05
0.225	0.19297	0.5	0.05
0.225	0.14739	0.5	0.05
0.225	0.11709	0.5	0.05
0.225	0.14351	0.5	0.05
0.225	0.1429	0.5	0.05
0.225	0.13814	0.5	0.05
0.225	0.21988	0.5	0.05
0.225	0.15427	0.5	0.05
0.225	0.22164	0.5	0.05
0.225	0.15337	0.5	0.05
0.225	0.17501	0.5	0.05
0.225	0.18074	0.5	0.05
0.225	0.18664	0.5	0.05
0.225	0.14671	0.5	0.05
0.225	0.21387	0.5	0.05
0.225	0.12318	0.5	0.05
0.225	0.2003	0.5	0.05
0.225	0.12526	0.5	0.05
0.225	0.19207	0.5	0.05
0.225	0.14615	0.5	0.05
0.225	0.17174	0.5	0.05
0.225	0.11045	0.5	0.05
0.225	0.11509	0.5	0.05
0.225	0.13989	0.5	0.05
0.225	0.12823	0.5	0.05
0.225	0.20666	0.5	0.05
0.225	0.13138	0.5	0.05
0.225	0.19402	0.5	0.05
0.225	0.14654	0.5	0.05
0.225	0.20628	0.5	0.05
0.225	0.12072	0.5	0.05
0.225	0.19044	0.5	0.05
0.225	0.12421	0.5	0.05
0.225	0.21616	0.5	0.05
0.225	0.22428	0.5	0.05
0.225	0.17274	0.5	0.05
0.225	0.2168	0.5	0.05
0.225	0.11799	0.5	0.05
0.225	0.15859	0.5	0.05
0.225	0.16543	0.5	0.05
0.225	0.20759	0.5	0.05
0.225	0.1772	0.5	0.05
0.225	0.15329	0.5	0.05
0.225	0.15	0.52679	0.05
0.225	0.15	0.50855	0.05
0.225	0.15	0.53959	0.05
0.225	0.15	0.5262	0.05
0.225	0.15	0.56934	0.05
0.225	0.15	0.52491	0.05
0.225	0.15	0.51043	0.05
0.225	0.15	0.5144	0.05
0.225	0.15	0.56706	0.05
0.225	0.15	0.53531	0.05
0.225	0.15	0.55007	0.05
0.225	0.15	0.56357	0.05
0.225	0.15	0.50222	0.05
0.225	0.15	0.52479	0.05
0.225	0.15	0.55753	0.05
0.225	0.15	0.53771	0.05
0.225	0.15	0.53315	0.05
0.225	0.15	0.55982	0.05
0.225	0.15	0.56705	0.05
0.225	0.15	0.56794	0.05
0.225	0.15	0.52836	0.05
0.225	0.15	0.56086	0.05
0.225	0.15	0.52831	0.05
0.225	0.15	0.52219	0.05
0.225	0.15	0.53144	0.05
0.225	0.15	0.51747	0.05
0.225	0.15	0.55258	0.05
0.225	0.15	0.56822	0.05
0.225	0.15	0.55357	0.05
0.225	0.15	0.52882	0.05
0.225	0.15	0.54756	0.05
0.225	0.15	0.54631	0.05
0.225	0.15	0.52948	0.05
0.225	0.15	0.56388	0.05
0.225	0.15	0.51925	0.05
0.225	0.15	0.55542	0.05
0.225	0.15	0.52217	0.05
0.225	0.15	0.55668	0.05
0.225	0.15	0.53448	0.05
0.225	0.15	0.5299	0.05
0.225	0.15	0.55927	0.05
0.225	0.15	0.56069	0.05
0.225	0.15	0.53288	0.05
0.225	0.15	0.5143	0.05
0.225	0.15	0.55317	0.05
0.225	0.15	0.53134	0.05
0.225	0.15	0.5276	0.05
0.225	0.15	0.54115	0.05
0.225	0.15	0.53783	0.05
0.225	0.15	0.53808	0.05
0.225	0.15	0.57405	0.05
0.225	0.15	0.52326	0.05
0.225	0.15	0.50496	0.05
0.225	0.15	0.53762	0.05
0.225	0.15	0.56609	0.05
0.225	0.15	0.53309	0.05
0.225	0.15	0.56215	0.05
0.225	0.15	0.56723	0.05
0.225	0.15	0.51382	0.05
0.225	0.15	0.52537	0.05
0.225	0.15	0.55759	0.05
0.225	0.15	0.50282	0.05
0.225	0.15	0.56358	0.05
0.225	0.15	0.54676	0.05
0.225	0.15	0.50167	0.05
0.225	0.15	0.51315	0.05
0.225	0.15	0.53158	0.05
0.225	0.15	0.52583	0.05
0.225	0.15	0.55148	0.05
0.225	0.15	0.56092	0.05
0.225	0.15	0.52719	0.05
0.225	0.15	0.56189	0.05
0.225	0.15	0.56802	0.05
0.225	0.15	0.55196	0.05
0.225	0.15	0.565	0.05
0.225	0.15	0.56813	0.05
0.225	0.15	0.52713	0.05
0.225	0.15	0.55823	0.05
0.225	0.15	0.55735	0.05
0.225	0.15	0.5271	0.05
0.225	0.15	0.54	0.05
0.225	0.15	0.52683	0.05
0.225	0.15	0.53566	0.05
0.225	0.15	0.57315	0.05
0.225	0.15	0.51383	0.05
0.225	0.15	0.56721	0.05
0.225	0.15	0.5437	0.05
0.225	0.15	0.54953	0.05
0.225	0.15	0.53828	0.05
0.225	0.15	0.50638	0.05
0.225	0.15	0.50488	0.05
0.225	0.15	0.53366	0.05
0.225	0.15	0.5539	0.05
0.225	0.15	0.56433	0.05
0.225	0.15	0.56672	0.05
0.225	0.15	0.53415	0.05
0.225	0.15	0.51853	0.05
0.225	0.15	0.54522	0.05
0.225	0.15	0.50816	0.05
0.225	0.15	0.55998	0.05
0.225	0.15	0.56458	0.05
0.225	0.15	0.54165	0.05
0.225	0.15	0.57341	0.05
0.225	0.15	0.55323	0.05
0.225	0.15	0.51626	0.05
0.225	0.15	0.51314	0.05
0.225	0.15	0.51994	0.05
0.225	0.15	0.5181	0.05
0.225	0.15	0.5402	0.05
0.225	0.15	0.56051	0.05
0.225	0.15	0.55058	0.05
0.225	0.15	0.51338	0.05
0.225	0.15	0.54597	0.05
0.225	0.15	0.52838	0.05
0.225	0.15	0.54948	0.05
0.225	0.15	0.55843	0.05
0.225	0.15	0.53664	0.05
0.225	0.15	0.52741	0.05
0.225	0.15	0.53245	0.05
0.225	0.15	0.52896	0.05
0.225	0.15	0.5024	0.05
0.225	0.15	0.51349	0.05
0.225	0.15	0.53695	0.05
0.225	0.15	0.53964	0.05
0.225	0.15	0.54821	0.05
0.225	0.15	0.5337	0.05
0.225	0.15	0.52626	0.05
0.225	0.15	0.50878	0.05
0.225	0.15	0.55968	0.05
0.225	0.15	0.55538	0.05
0.225	0.15	0.53586	0.05
0.225	0.15	0.55023	0.05
0.225	0.15	0.57082	0.05
0.225	0.15	0.53231	0.05
0.225	0.15	0.52045	0.05
0.225	0.15	0.55452	0.05
0.225	0.15	0.54261	0.05
0.225	0.15	0.55773	0.05
0.225	0.15	0.55875	0.05
0.225	0.15	0.53664	0.05
0.225	0.15	0.50021	0.05
0.225	0.15	0.50662	0.05
0.225	0.15	0.54634	0.05
0.225	0.15	0.50542	0.05
0.225	0.15	0.55542	0.05
0.225	0.15	0.54279	0.05
0.225	0.15	0.51001	0.05
0.225	0.15	0.54946	0.05
0.225	0.15	0.5643	0.05
0.225	0.15	0.54412	0.05
0.225	0.15	0.51205	0.05
0.225	0.15	0.55317	0.05
0.225	0.15	0.54493	0.05
0.225	0.15	0.54592	0.05
0.225	0.15	0.55839	0.05
0.225	0.15	0.51778	0.05
0.225	0.15	0.54699	0.05
0.225	0.15	0.52174	0.05
0.225	0.15	0.5502	0.05
0.225	0.15	0.54348	0.05
0.225	0.15	0.56451	0.05
0.225	0.15	0.55102	0.05
0.225	0.15	0.5513	0.05
0.225	0.15	0.54937	0.05
0.225	0.15	0.5626	0.05
0.225	0.15	0.51642	0.05
0.225	0.15	0.55575	0.05
0.225	0.15	0.56862	0.05
0.225	0.15	0.54705	0.05
0.225	0.15	0.51725	0.05
0.225	0.15	0.52983	0.05
0.225	0.15	0.56926	0.05
0.225	0.15	0.50565	0.05
0.225	0.15	0.56037	0.05
0.225	0.15	0.51728	0.05
0.225	0.15	0.51064	0.05
0.225	0.15	0.51115	0.05
0.225	0.15	0.55307	0.05
0.225	0.15	0.53461	0.05
0.225	0.15	0.52368	0.05
0.225	0.15	0.54453	0.05
0.225	0.15	0.5746	0.05
0.225	0.15	0.55065	0.05
0.225	0.15	0.54315	0.05
0.225	0.15	0.54084	0.05
0.225	0.15	0.53669	0.05
0.225	0.15	0.53805	0.05
0.225	0.15	0.56532	0.05
0.225	0.15	0.50826	0.05
0.225	0.15	0.50468	0.05
0.225	0.15	0.51782	0.05
0.225	0.15	0.56498	0.05
0.225	0.15	0.51553	0.05
0.225	0.15	0.57226	0.05
0.225	0.15	0.5658	0.05
0.225	0.15	0.52419	0.05
0.225	0.15	0.53181	0.05
0.225	0.15	0.50157	0.05
0.225	0.15	0.52526	0.05
0.225	0.15	0.56817	0.05
0.225	0.15	0.54467	0.05
0.225	0.15	0.54173	0.05
0.225	0.15	0.50396	0.05
0.225	0.15	0.54908	0.05
0.225	0.15	0.51584	0.05
0.225	0.15	0.52598	0.05
0.225	0.15	0.54065	0.05
0.225	0.15	0.56714	0.05
0.225	0.15	0.54275	0.05
0.225	0.15	0.50184	0.05
0.225	0.15	0.51025	0.05
0.225	0.15	0.53808	0.05
0.225	0.15	0.53305	0.05
0.225	0.15	0.55302	0.05
0.225	0.15	0.54004	0.05
0.225	0.15	0.52483	0.05
0.225	0.15	0.51052	0.05
0.225	0.15	0.50109	0.05
0.225	0.15	0.53565	0.05
0.225	0.15	0.50137	0.05
0.225	0.15	0.53685	0.05
0.225	0.15	0.57059	0.05
0.225	0.15	0.55411	0.05
0.225	0.15	0.54978	0.05
0.225	0.15	0.53979	0.05
0.225	0.15	0.52763	0.05
0.225	0.15	0.56416	0.05
0.225	0.15	0.51302	0.05
0.225	0.15	0.5032	0.05
0.225	0.15	0.54192	0.05
0.225	0.15	0.56499	0.05
0.225	0.15	0.57328	0.05
0.225	0.15	0.53445	0.05
0.225	0.15	0.51325	0.05
0.225	0.15	0.51486	0.05
0.225	0.15	0.55123	0.05
0.225	0.15	0.54973	0.05
0.225	0.15	0.56904	0.05
0.225	0.15	0.56688	0.05
0.225	0.15	0.5301	0.05
0.225	0.15	0.52453	0.05
0.225	0.15	0.55317	0.05
0.225	0.15	0.54927	0.05
0.225	0.15	0.5516	0.05
0.225	0.15	0.50006	0.05
0.225	0.15	0.55356	0.05
0.225	0.15	0.52864	0.05
0.225	0.15	0.5179	0.05
0.225	0.15	0.53674	0.05
0.225	0.15	0.54648	0.05
0.225	0.15	0.5	0.047084
0.225	0.15	0.5	0.054464
0.225	0.15	0.5	0.055502
0.225	0.15	0.5	0.045977
0.225	0.15	0.5	0.043855
0.225	0.15	0.5	0.041017
0.225	0.15	0.5	0.055375
0.225	0.15	0.5	0.048591
0.225	0.15	0.5	0.053831
0.225	0.15	0.5	0.039698
0.225	0.15	0.5	0.049768
0.225	0.15	0.5	0.044028
0.225	0.15	0.5	0.038275
0.225	0.15	0.5	0.037598
0.225	0.15	0.5	0.051225
0.225	0.15	0.5	0.050432
0.225	0.15	0.5	0.04934
0.225	0.15	0.5	0.040532
0.225	0.15	0.5	0.054876
0.225	0.15	0.5	0.049869
0.225	0.15	0.5	0.043991
0.225	0.15	0.5	0.051243
0.225	0.15	0.5	0.045426
0.225	0.15	0.5	0.041823
0.225	0.15	0.5	0.045276
0.225	0.15	0.5	0.041721
0.225	0.15	0.5	0.052486
0.225	0.15	0.5	0.044916
0.225	0.15	0.5	0.044235
0.225	0.15	0.5	0.053586
0.225	0.15	0.5	0.047645
0.225	0.15	0.5	0.051903
0.225	0.15	0.5	0.038
0.225	0.15	0.5	0.05155
0.225	0.15	0.5	0.042715
0.225	0.15	0.5	0.049531
0.225	0.15	0.5	0.044665
0.225	0.15	0.5	0.048873
0.225	0.15	0.5	0.054923
0.225	0.15	0.5	0.043204
0.225	0.15	0.5	0.043357
0.225	0.15	0.5	0.041939
0.225	0.15	0.5	0.047583
0.225	0.15	0.5	0.041636
0.225	0.15	0.5	0.042938
0.225	0.15	0.5	0.049873
0.225	0.15	0.5	0.041191
0.225	0.15	0.5	0.055438
0.225	0.15	0.5	0.041784
0.225	0.15	0.5	0.048893
0.225	0.15	0.5	0.050858
0.225	0.15	0.5	0.051624
0.225	0.15	0.5	0.051037
0.225	0.15	0.5	0.054269
0.225	0.15	0.5	0.046589
0.225	0.15	0.5	0.049307
0.225	0.15	0.5	0.044193
0.225	0.15	0.5	0.041283
0.225	0.15	0.5	0.04026
0.225	0.15	0.5	0.053621
0.225	0.15	0.5	0.0525
0.225	0.15	0.5	0.043401
0.225	0.15	0.5	0.039098
0.225	0.15	0.5	0.050438
0.225	0.15	0.5	0.041694
0.225	0.15	0.5	0.055735
0.225	0.15	0.5	0.049159
0.225	0.15	0.5	0.046659
0.225	0.15	0.5	0.055894
0.225	0.15	0.5	0.055758
0.225	0.15	0.5	0.045774
0.225	0.15	0.5	0.051197
0.225	0.15	0.5	0.045606
