0.041963	0.057545
0.20262	0.70457
0.33526	0.60489
0.084168	0.77788
0.25403	0.52707
0.020732	0.21546
0.13281	0.23168
0.57901	0.24024
0.3361	0.6116
0.49303	0.26372
0.40352	0.12923
0.41503	0.26667
0.30309	0.47017
0.094236	0.16286
0.4238	0.20858
0.36614	0.23934
0.80185	0.042771
0.60188	0.1664
0.047309	0.10943
0.49047	0.30841
0.59302	0.27398
0.020614	0.68222
0.18608	0.19522
0.11089	0.54385
0.29982	0.69486
0.43973	0.4567
0.060736	0.46062
0.37122	0.38465
0.10456	0.46619
0.61472	0.24189
0.41556	0.19732
0.10678	0.64438
0.21433	0.35195
0.89821	0.080459
0.13908	0.72465
0.064542	0.32282
0.33339	0.43879
0.15899	0.45746
0.24137	0.60026
0.46392	0.50467
0.094637	0.51761
0.44047	0.5126
0.26942	0.18883
0.12239	0.42502
0.13555	0.16472
0.40611	0.54744
0.094506	0.774
0.06531	0.061331
0.16446	0.64156
0.28611	0.69667
0.58621	0.31105
0.61185	0.37182
0.37644	0.57973
0.45269	0.2617
9.85e-05	0.52178
0.12438	0.71037
0.11969	0.44549
0.028282	0.47265
0.022489	0.49302
0.12085	0.12703
0.39282	0.48144
0.12259	0.32168
0.61535	0.32189
0.029409	0.61098
0.15069	0.76473
0.2082	0.15387
0.6074	0.29018
0.16908	0.47049
0.048698	0.52037
0.23287	0.38219
0.10967	0.48316
0.53979	0.096699
0.10653	0.81894
0.97754	0.0069215
0.26228	0.23892
0.26322	0.71328
0.10394	0.57446
0.044484	0.62907
0.015498	0.79222
0.48752	0.30802
0.31174	0.19211
0.5444	0.1486
0.067783	0.24811
0.014566	0.78198
0.42799	0.24152
0.050827	0.8781
0.35996	0.27769
0.35385	0.34393
0.01886	0.60403
0.10142	0.62328
0.087534	0.083246
0.076677	0.65681
0.45341	0.16795
0.026089	0.86677
0.71162	0.1065
0.30084	0.25048
0.52569	0.33646
0.0059795	0.96277
0.098069	0.74941
0.5397	0.095833
0.053701	0.27981
0.047718	0.39321
0.63239	0.34456
0.45671	0.49236
0.18164	0.035099
0.0086085	0.82656
0.84044	0.10317
0.6311	0.31196
0.17907	0.18699
0.23253	0.67657
0.22982	0.15571
0.59288	0.22736
0.35568	0.29654
0.085456	0.86896
0.72161	0.19027
0.77563	0.16418
0.20527	0.12568
0.01663	0.91307
0.37325	0.16139
0.58797	0.3092
0.29099	0.52861
0.13999	0.5368
0.36568	0.50099
0.60568	0.0077135
0.81046	0.12806
0.2748	0.30426
0.10233	0.031668
0.09851	0.22086
0.43557	0.3862
0.49156	0.21607
0.19088	0.75745
0.39058	0.13837
0.049509	0.87845
0.65743	0.12272
0.25063	0.39288
0.59539	0.32975
0.19102	0.30408
0.11301	0.54934
0.33893	0.64439
0.025385	0.81063
0.30199	0.39118
0.08689	0.31552
0.16074	0.42854
0.31217	0.53105
0.033427	0.13734
0.35518	0.30543
0.72907	0.16124
0.43322	0.5436
0.3412	0.53474
0.11205	0.27977
0.63967	0.02022
0.49268	0.29088
0.48785	0.10704
0.42366	0.0025725
0.056742	0.91255
0.040072	0.30608
0.4369	0.35459
0.50082	0.092866
0.27266	0.29117
0.4662	0.18556
0.11371	0.020768
0.59044	0.28841
0.24352	0.11717
0.32246	0.50973
0.080582	0.19327
0.11068	0.78756
0.4921	0.42812
0.12705	0.85559
0.63019	0.13538
0.35768	0.62402
0.049256	0.70705
0.13793	0.40659
0.37863	0.32783
0.085041	0.7665
0.58176	0.3361
0.27521	0.3042
0.24132	0.087388
0.64598	0.12293
0.084179	0.011027
0.13352	0.22353
0.19538	0.033867
0.34854	0.11456
0.4464	0.35366
0.42958	0.32609
0.81687	0.025358
0.10038	0.46813
0.45958	0.35029
0.58824	0.20542
0.51701	0.30463
0.044309	0.068065
0.45072	0.047899
0.19308	0.15183
0.32617	0.55759
0.62616	0.0054965
0.20909	0.54652
0.55181	0.27828
0.29418	0.33265
0.91398	0.030912
0.2156	0.37722
0.32006	0.22728
0.042778	0.5649
0.41272	0.22389
0.43184	0.48435
0.30819	0.29564
0.15438	0.32903
0.15957	0.42526
0.060247	0.04481
0.50564	0.30189
0.64691	0.0051205
0.19948	0.27282
0.0060285	0.27345
0.25247	0.15308
0.53617	0.20891
0.2249	0.40974
0.342	0.19459
0.34398	0.20538
0.21039	0.25191
0.56841	0.30978
0.032351	0.21614
0.052794	0.79116
0.60735	0.21709
0.34885	0.26967
0.033883	0.47792
0.3053	0.18282
0.098781	0.34891
0.057706	0.28242
0.59946	0.16552
0.34831	0.34649
0.43935	0.42065
0.37068	0.0046335
0.10178	0.031658
0.27983	0.55789
0.14771	0.19344
0.071229	0.59465
0.59592	0.1646
0.030808	0.59432
0.16741	0.3056
0.21704	0.5867
0.72606	0.12985
0.63844	0.18789
0.23897	0.7186
0.0099275	0.11269
0.3859	0.56489
0.032486	0.054108
0.22907	0.066299
0.017081	0.816
0.64048	0.15139
0.089742	0.40409
0.13156	0.56922
0.036632	0.52478
0.21461	0.25833
0.014954	0.47985
0.3585	0.40464
0.016757	0.14209
0.15121	0.27401
0.029354	0.6184
0.015263	0.026033
0.18127	0.063623
0.080606	0.0040475
0.61949	0.25245
0.32276	0.58108
0.33773	0.50938
0.48183	0.029058
0.52355	0.40134
0.1302	0.37221
0.27887	0.36502
0.017691	0.84739
0.055718	0.44061
0.55049	0.18125
0.66714	0.021939
0.025124	0.57217
0.82534	0.047565
0.23439	0.65157
0.033061	0.92409
0.0011775	0.57774
0.1108	0.54633
0.58081	0.19827
0.058886	0.078006
0.13932	0.4418
0.32183	0.33913
0.44384	0.094092
0.012497	0.98157
0.73629	0.071157
0.11567	0.75734
0.42555	0.41711
0.33296	0.3596
0.13037	0.77896
0.87324	0.024355
0.8471	0.13392
0.1578	0.13229
0.53237	0.38139
0.13426	0.51551
0.25591	0.6717
0.45278	0.28634
0.027359	0.48698
0.0012235	0.93265
0.038262	0.0024565
0.33093	0.12254
0.58102	0.11272
0.67644	0.033628
0.016601	0.79225
0.92303	0.070692
0.41016	0.49742
0.28247	0.21588
0.21712	0.72965
0.23101	0.28802
0.90419	0.053123
0.069127	0.44727
0.23987	0.71774
0.012063	0.27963
0.088943	0.53976
0.73781	0.16778
0.39701	0.53825
0.0039345	0.44932
0.92751	0.010568
0.9414	0.040309
0.37647	0.066763
0.41691	0.58166
0.70658	0.24915
0.59865	0.24637
0.5997	0.28155
0.23744	0.60636
0.1941	0.49949
0.28441	0.66228
0.019976	0.4153
0.015407	0.91645
0.58141	0.36051
0.60738	0.17367
0.68711	0.0067675
0.41034	0.15673
0.40698	0.16306
0.17407	0.48631
0.12783	0.32157
0.57834	0.29856
0.14933	0.48574
0.27799	0.30734
0.71832	0.18888
0.032572	0.51773
0.048129	0.81908
0.05313	0.88194
0.22039	0.093155
0.089969	0.030485
0.24173	0.14702
0.44356	0.50139
0.0033495	0.56719
0.3283	0.0084795
0.2742	0.37584
0.32204	0.65785
0.38533	0.10735
0.4079	0.28896
0.37689	0.56232
0.74372	0.24181
0.33284	0.19808
0.45027	0.18979
0.10085	0.88593
0.35766	0.20725
0.67571	0.0005035
0.033155	0.71382
0.15905	0.68552
0.52404	0.4334
0.13618	0.21087
0.11431	0.85148
0.21059	0.71773
0.68648	0.28116
0.022428	0.90318
0.056899	0.030059
0.23992	0.39619
0.67464	0.14292
0.91245	0.024653
0.28969	0.10093
0.40021	0.31316
0.47602	0.48222
0.0064445	0.89241
0.52349	0.34042
0.0044845	0.88373
0.86322	0.11924
0.054765	0.84762
0.062359	0.043171
0.78624	0.17957
0.74976	0.10519
0.87869	0.085905
0.55031	0.067149
0.71191	0.2137
0.21286	0.13624
0.68867	0.17374
0.2753	0.15801
0.0018215	0.93948
0.025655	0.95469
0.36304	3.65e-05
0.78439	0.16235
0.30049	0.17013
0.23859	0.66998
0.076105	0.082897
0.23807	0.47494
0.13777	0.4851
0.11971	0.63524
0.12071	0.2681
0.049325	0.48734
0.72932	0.092188
0.41731	0.1468
0.14288	0.66405
0.2778	0.021275
0.018821	0.3904
0.051346	0.25049
0.0093855	0.62878
0.22187	0.19114
0.81004	0.097984
0.026876	0.15376
0.15209	0.70204
0.32056	0.60772
0.19889	0.055933
0.066045	0.26153
0.0067335	0.48889
0.26457	0.034959
0.44386	0.4086
0.45256	0.25281
0.049175	0.55203
0.21169	0.30728
0.2721	0.048774
0.52831	0.33081
0.28928	0.69599
0.39436	0.025304
0.14177	0.73361
0.59361	0.23176
0.53954	0.34367
0.29223	0.18613
0.60983	0.0080905
0.021152	0.18622
0.36089	0.15958
0.51339	0.46046
0.18694	0.39588
0.25558	0.16235
0.06685	0.71517
0.49131	0.0001025
0.15702	0.37787
0.1762	0.058313
0.48947	0.054903
0.56092	0.34884
0.42284	0.4169
0.16176	0.11966
0.49126	0.24278
0.15222	0.31883
0.38412	0.30038
0.10491	0.36399
0.18935	0.63124
0.50558	0.18143
0.4644	0.21244
0.077697	0.032071
0.55444	0.14696
0.063602	0.058654
0.13549	0.69997
0.55914	0.18588
0.49	0.11998
0.053152	0.23535
0.13151	0.47835
0.88074	0.084051
0.10654	0.56455
0.25406	0.61065
0.56246	0.36084
0.41436	0.081971
0.83474	0.028822
0.17439	0.3422
0.29052	0.31838
0.71059	0.099976
0.11615	0.74807
0.19594	0.59424
0.23336	0.37353
0.21226	0.68289
0.31442	0.46643
0.11624	0.057605
0.44433	0.42741
0.47348	0.10372
0.48807	0.45771
0.63697	0.026269
0.53771	0.43471
0.0012655	0.71814
0.20409	0.77486
0.039052	0.22112
0.25293	0.62172
0.041494	0.82053
0.85819	0.042742
0.31506	0.55307
0.11329	0.57621
0.011607	0.14301
0.43365	0.14313
0.38263	0.34119
0.065789	0.2448
0.5748	0.1189
0.37012	0.28595
0.1778	0.48635
0.33464	0.52408
0.35636	0.41317
0.25239	0.60276
0.08463	0.71061
0.32975	0.30206
0.10843	0.14786
0.44598	0.0794
0.78767	0.20888
0.070055	0.34486
0.2603	0.55773
0.79456	0.14309
0.099263	0.38041
0.2776	0.088526
0.50328	0.2738
0.018395	0.1125
0.33551	0.48495
0.21492	0.73464
0.088369	0.51963
0.1941	0.75894
0.045636	0.35707
0.35703	0.56712
0.5622	0.34418
0.48552	0.42605
0.52545	0.46578
0.21399	0.75626
0.36415	0.42234
0.82471	0.16654
0.30685	0.42309
0.40155	0.11063
0.063531	0.039003
0.31649	0.39278
0.32598	0.2246
0.78325	0.0036115
0.96015	0.012496
0.066529	0.71688
0.71741	0.15632
0.66173	0.01242
0.0003315	0.42057
0.057655	0.4944
0.74146	0.019384
0.17191	0.78983
0.059816	0.3231
0.38436	0.3374
0.0004935	0.39755
0.11946	0.11159
0.14567	0.57802
0.17475	0.07666
0.45215	0.15913
0.42055	0.45051
0.58719	0.0033745
0.11187	0.55377
0.15901	0.74369
0.031462	0.016539
0.21322	0.32614
0.039643	0.49
0.068579	0.55846
0.0050115	0.10609
0.72257	0.028962
0.70568	0.079394
0.34115	0.30962
0.29268	0.36235
0.31937	0.09575
0.54219	0.14911
0.22851	0.55147
0.096933	0.74929
0.25992	0.25896
0.595	0.041323
0.33096	0.61693
0.26362	0.591
0.36427	0.15862
0.096019	0.65329
0.098496	0.87811
0.12821	0.86099
0.43198	0.49169
0.08796	0.058417
0.55399	0.16466
0.79881	0.09501
0.208	0.164
0.15768	0.21334
0.50837	0.038022
0.45166	0.0023785
0.83823	0.13016
0.10316	0.10411
0.025173	0.13152
0.20928	0.11412
0.96132	0.0003395
0.36989	0.38769
0.12394	0.55879
0.12633	0.50119
0.22133	0.13181
0.4876	0.10639
0.56356	0.10749
0.17697	0.034603
0.35039	0.1948
0.29721	0.57163
0.14139	0.02091
0.0001815	0.13743
0.061991	0.50659
0.30435	0.31614
0.25283	0.18616
0.19427	0.15281
0.3359	0.16443
0.021667	0.3736
0.4276	0.39326
0.2707	0.65609
0.59933	0.023418
0.19745	0.45079
0.24668	0.014595
0.093574	0.54136
0.084851	0.83972
0.64134	0.011411
0.19931	0.14706
0.28858	0.29113
0.12094	0.2634
0.56556	0.28831
0.23361	0.37681
0.14787	0.28247
0.15034	0.17913
0.57601	0.010677
0.48929	0.12063
0.24091	0.10026
0.0321	0.085958
0.14342	0.52029
0.68378	0.15523
0.42335	0.5547
0.14457	0.23739
0.22775	0.32555
0.11529	0.86008
0.021642	0.63287
0.46755	0.14018
0.63878	0.20971
0.44749	0.523
0.48909	0.080377
0.46353	0.27902
0.083445	0.40353
0.16924	0.39803
0.0091985	0.80442
0.14263	0.60475
0.75089	0.21857
0.34983	0.11586
0.76144	0.14214
0.38268	0.26067
0.32482	0.53613
0.45744	0.16481
0.22105	0.69108
0.35873	0.23906
0.34076	0.37653
0.87298	0.12091
0.46418	0.52913
0.22769	0.097937
0.38271	0.21991
0.74757	0.14095
0.37425	0.39688
0.68487	0.14381
0.18969	0.76795
0.046325	0.5877
0.050449	0.68906
0.14405	0.10642
0.17373	0.20036
0.49092	0.053789
0.45361	0.45689
0.010915	0.81883
0.17699	0.097075
0.079701	0.90907
0.33752	0.11391
0.47179	0.18295
0.71781	0.14062
0.43172	0.11978
0.7325	0.039496
0.1134	0.25681
0.96518	0.0002535
0.54877	0.44501
0.37982	0.07016
0.30498	0.45996
0.72683	0.11791
0.36957	0.62692
0.053942	0.21555
0.14055	0.42797
0.33009	0.46131
0.01404	0.9337
0.65278	0.32603
0.078219	0.23476
0.24044	0.24408
0.15139	0.045177
0.24089	0.30357
0.53837	0.18103
0.22333	0.6176
0.66734	0.0037615
0.38045	0.48221
0.19255	0.68642
0.36276	0.11112
0.24414	0.73045
0.25058	0.25636
0.018971	0.75735
0.35158	0.48546
0.76995	0.069614
0.048314	0.023181
0.59775	0.35628
0.20789	0.44715
0.40415	0.13646
0.15815	0.66246
0.66504	0.06657
0.045004	0.458
0.11043	0.6861
0.10105	0.6961
0.2231	0.059697
0.7681	0.18421
0.48382	0.0026945
0.20223	0.65638
0.54268	0.30073
0.49579	0.48203
0.70395	0.2727
0.20623	0.11188
0.5816	0.0055375
0.46658	0.3236
0.51572	0.12509
0.30543	0.67979
0.20546	0.12768
0.070925	0.10127
0.82322	0.03044
0.37921	0.29828
0.034057	0.64306
0.14029	0.74902
0.43786	0.53206
0.15385	0.29921
0.32835	0.48571
0.6855	0.22822
0.53971	0.2023
0.24793	0.3049
0.056857	0.65082
0.78419	0.12807
0.0082165	0.59571
0.10766	0.77861
0.49633	0.012647
0.15022	0.07908
0.5705	0.24296
0.24864	0.094321
0.16778	0.66101
0.089446	0.0046915
0.14316	0.3038
0.21107	0.23024
0.43697	0.31496
0.13293	0.0025265
0.029809	0.094171
0.032229	0.037107
0.25705	0.58021
0.88678	0.0076385
0.11247	0.10291
0.13697	0.092887
0.3673	0.05736
0.049248	0.89662
0.7334	0.12214
0.0015935	0.22903
0.18061	0.5384
0.119	0.059068
0.67502	0.22442
0.35834	0.56967
0.50696	0.28255
0.14695	0.66672
0.17026	0.051505
0.74134	0.1982
0.0092555	0.90692
0.067017	0.35415
0.45376	0.17429
0.61492	0.30321
0.34481	0.15641
0.061802	0.76187
0.1727	0.3359
0.37444	0.12352
0.15235	0.11821
0.095201	0.21095
0.5933	0.26993
0.022838	0.4379
0.071606	0.41182
0.31301	0.44238
0.65783	0.1319
0.40037	0.3891
0.33889	0.25205
0.22381	0.64706
0.10426	0.099738
0.27774	0.20324
0.28116	0.6568
0.30013	0.45217
0.47024	0.080352
0.31062	0.47135
0.41811	0.54278
0.14678	0.21289
0.26832	0.33579
0.76391	0.098213
0.16799	0.10059
0.13876	0.0027675
0.11987	0.22844
0.34594	0.078811
0.027889	0.29701
0.24343	0.2733
0.13379	0.85567
0.69532	0.031039
0.016126	0.75972
0.76375	0.0877
0.16673	0.095073
0.85402	0.084476
0.03349	0.52076
0.14191	0.20264
0.54162	0.42038
0.0063745	0.83689
0.19579	0.60671
0.13782	0.31434
0.76959	0.22941
0.21902	0.48197
0.25885	0.52019
0.39659	0.35408
0.25477	0.29902
0.0004045	0.56061
0.12745	0.010606
0.056325	0.22556
0.08097	0.15349
0.39579	0.18142
0.034274	0.048528
0.29126	0.020123
0.11442	0.80723
0.61135	0.10355
0.31083	0.40343
0.044792	0.74705
0.42923	0.11901
0.16136	0.059722
0.11977	0.19029
0.25975	0.18701
0.30818	0.54715
0.19835	0.24244
0.10369	0.33943
0.21704	0.26022
0.53236	0.31369
0.38191	0.093978
0.5747	0.15122
0.50493	0.3646
0.18889	0.37741
0.87967	0.098897
0.89415	0.015995
0.27772	0.67928
0.62763	0.14121
0.83837	0.11714
0.078869	0.18926
0.11593	0.39465
0.84816	0.031002
0.70637	0.19041
0.44912	0.44896
0.56153	0.011369
0.096935	0.091234
0.17157	0.4876
0.75445	0.012498
0.037575	0.29732
